"","Conglomerado","cgl_sit_arb","Anio","Estado","Municipio","Formato","Cve_veg_SV","Tipo_veg_SV","Veg_prim_levantada","Veg_sec_levantada","Sitio","Registro","Arbol","NumeroTallos","FormaFuste","TipoTocon","Familia_APG","NombreCientifico_APG","Condicion","NomComun","X","Y","Altitud","Vigor","VigEtapa","DiametroCopa","PosicionCopa","porc_CopaViva","ExposicionLuz","DensidadCopa","TransparenciaCopa","MuerteRegresiva","DiametroBasal","Azimut","distancia","Edad","GrosorCorteza","Long10Anillos","NumAnillos25","Troza1","Troza2","Troza3","Troza4","Troza5","Troza6","Troza7","Troza8","AlturaFusteLimpio","AlturaComercial","Forma_Biologica_1","Danio1","Severidad1","Danio2","Severidad2","Altura_total","Diametro_normal","Area_basal","Area_copa"
"1382",64172,"64172_3_24",2012,"Veracruz de Ignacio de la Llave","Tequila","Bosque","BP","BOSQUE DE PINO","BPQ","VSna",3,24,24,"NULL","Arbol recto con un fuste","NULL","Pinaceae","Pinus patula","Vivo","Ocote rojo","-97.1110555555556","18.7539166666667",2900,"NULL","NULL","1","Suprimido","45","El arbol recibe la luz completa en la punta y en un cuarto (o dos cuartos sin la punta)","55","65","00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.8","0","Arbol","Ausencia de daño","n/a","NULL","NULL",5.5,9.1,"0.00664762532436219","0.7854"
"1383",64172,"64172_3_25",2012,"Veracruz de Ignacio de la Llave","Tequila","Bosque","BP","BOSQUE DE PINO","BPQ","VSna",3,25,25,"NULL","Arbol recto con un fuste","NULL","Pinaceae","Pinus patula","Vivo","Ocote rojo","-97.1110555555556","18.7539166666667",2900,"NULL","NULL","1.1","Suprimido","45","El arbol recibe luz completa en la punta y dos cuartos (o tres cuartos sin la punta)","55","75","00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4.5","0","Arbol","Ausencia de daño","n/a","NULL","NULL",5.3,7.8,"0.00477837383369293","0.950334"
"1384",64173,"64173_1_8",2013,"Veracruz de Ignacio de la Llave","Tequila","Bosque","VSaa/BP","BOSQUE DE PINO","BPQ","VSaa",1,8,8,"NULL","Arbol recto con un fuste","NULL","Pinaceae","Pinus greggii","Vivo","Pino","-97.0638333333333","18.7527777777778",1998,"NULL","NULL","2.9","Codominante","55","El arbol recibe la luz completa en la punta o solo en un cuarto","25","80","00","NULL","175","6.4","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.7","0","Arbol","Ausencia de daño","-9999","NULL","NULL",6.8,8.8,"0.00622115286670076","6.605214"
"1385",64173,"64173_4_17",2013,"Veracruz de Ignacio de la Llave","Tequila","Bosque","VSaa/BP","BOSQUE DE PINO","BPQ","VSaa",4,17,17,"NULL","Arbol recto con un fuste","NULL","Pinaceae","Pinus greggii","Vivo","Pino","-97.0642222222222","18.7525555555556",1998,"NULL","NULL","4.2","Codominante","70","El arbol recibe luz completa en la punta y dos cuartos (o tres cuartos sin la punta)","45","65","00","NULL","216","11.1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.5","3.4","Arbol","Ausencia de daño","-9999","NULL","NULL",7.6,14.8,"0.0174366645071732","13.854456"
"1386",64173,"64173_4_2",2013,"Veracruz de Ignacio de la Llave","Tequila","Bosque","VSaa/BP","BOSQUE DE PINO","BPQ","VSaa",4,2,2,"NULL","Arbol recto con un fuste","NULL","Pinaceae","Pinus greggii","Vivo","Pino","-97.0642222222222","18.7525555555556",1998,"NULL","NULL","3.8","Codominante","95","El arbol recibe la luz completa en la punta y en un cuarto (o dos cuartos sin la punta)","35","70","00","NULL","30","6.1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","Arbol","Ausencia de daño","-9999","NULL","NULL",6.8,9.6,"0.00723824697524415","11.341176"
"1387",64173,"64173_4_22",2013,"Veracruz de Ignacio de la Llave","Tequila","Bosque","VSaa/BP","BOSQUE DE PINO","BPQ","VSaa",4,22,22,"NULL","Arbol recto con un fuste","NULL","Pinaceae","Pinus greggii","Vivo","Pino","-97.0642222222222","18.7525555555556",1998,"NULL","NULL","4.4","Codominante","85","El arbol recibe la luz completa en la punta y en un cuarto (o dos cuartos sin la punta)","40","65","00","NULL","295","8.8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.9","1.5","Arbol","Ausencia de daño","-9999","NULL","NULL",8.1,11.1,"0.00967691406512605","15.205344"
"1388",64177,"64177_3_9",2012,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","SAP","SELVA ALTA PERENNIFOLIA","SAP","VSaa",3,9,9,"NULL","Arbol recto con un fuste","NULL","Cannabaceae","Trema micrantha","Muerto en pie","Jabalí","-96.8736937777778","18.7459996666667",700,"NULL","NULL","NULL","No aplica","n/a","No aplica","n/a","n/a","n/a","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Arbol","NULL","n/a","NULL","NULL",6,15.3,"0.0186265454772125","NULL"
"1389",64987,"64987_1_10",2010,"Veracruz de Ignacio de la Llave","Zongolica","Bosque","VSaa/BM","BOSQUE MESOFILO DE MONTANA","BM","VSn",1,10,10,"NULL","NULL","NULL","NULL","ZZ_Desconocido","Muerto en pie","NULL","-96.9263882222222","18.6121111111111",1693,"Sin vigor","Sin vigor-etapa","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL",2,16.2,"0.0208672906465668","0"
"1390",65560,"65560_2_1",2013,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","TA","AGRICULTURA DE TEMPORAL","SAP","VSaa",2,1,1,"NULL","Arbol recto con un fuste","NULL","Fabaceae","Erythrina folkersii","Vivo","Colorín","-96.8349441111111","18.5189437777778",172,"NULL","NULL","3.3","Suprimido","60","El arbol recibe la luz completa en la punta o solo en un cuarto","60","55","00","NULL","23","16.7","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","NULL","Arbol","Insectos defoliadores","-9999","NULL","NULL",6.4,14.6,"0.0169717081595787","8.553006"
"1391",64989,"64989_1_28",2012,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSaa",1,28,28,"NULL","Arbol recto con un fuste","NULL","Malvaceae","Robinsonella mirandae","Vivo","Majagua blanca","-96.831666","18.6091666666667",675,"NULL","NULL","4.6","Codominante","40","El arbol recibe la luz completa en la punta y en un cuarto (o dos cuartos sin la punta)","45","60","00","15.3","198","1.7","0","12","NULL","NULL","Troza con diametro menor a 30 cm y mayor a 10 cm","Troza con diametro menor a 30 cm y mayor a 10 cm","NULL","NULL","NULL","NULL","NULL","NULL","7.1","NULL","Arbol","Ausencia de daño","n/a","NULL","NULL",16.3,13.3,"0.0138929409984764","16.619064"
"1392",64989,"64989_1_29",2012,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSaa",1,29,29,"NULL","Arbol recto con un fuste","NULL","Malvaceae","Robinsonella mirandae","Vivo","Majagua blanca","-96.831666","18.6091666666667",675,"NULL","NULL","4.8","Codominante","30","Arboles que no reciben luz porque se encuentran sombreados por otros arboles  parras  trepadoras u otra vegetacion  arboles que no tienen copa por definicion ","65","30","00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","7.9","NULL","Arbol","Ausencia de daño","n/a","NULL","NULL",11.3,13.5,"0.014313915","18.095616"
"1393",64989,"64989_4_1",2012,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSaa",4,1,1,"NULL","Arbol recto con un fuste","NULL","Malvaceae","Robinsonella mirandae","Vivo","Majagua blanca","-96.8319437777778","18.6089722222222",675,"NULL","NULL","4.9","Codominante","40","El arbol recibe luz completa en la punta y tres cuartos","45","25","00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","6.9","NULL","Arbol","Ausencia de daño","n/a","NULL","NULL",12.8,15.6,"0.0193593241296181","18.857454"
"1394",64439,"64439_3_21",2012,"Veracruz de Ignacio de la Llave","Acultzingo","Bosque","VSaa/BQ","BOSQUE DE ENCINO","BQ","VSA",3,21,21,"NULL","Arbol recto con un fuste","NULL","Fagaceae","Quercus obtusata","Vivo","Encino","-97.2538055555556","18.7133333333333",1981,"NULL","NULL","1.3","Codominante","35","El arbol recibe la luz completa en la punta y en un cuarto (o dos cuartos sin la punta)","55","60","00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.5","1.8","Arbol","Roedores","n/a","NULL","NULL",7.3,11.6,"0.0107513402494606","1.327326"
"1395",64439,"64439_3_35",2012,"Veracruz de Ignacio de la Llave","Acultzingo","Bosque","VSaa/BQ","BOSQUE DE ENCINO","BQ","VSA",3,35,35,"NULL","Arbol recto con un fuste","NULL","Fagaceae","Quercus obtusata","Vivo","Encino","-97.2538055555556","18.7133333333333",1981,"NULL","NULL","1.2","Codominante","55","El arbol recibe la luz completa en la punta y en un cuarto (o dos cuartos sin la punta)","65","45","00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.7","0","Arbol","Roedores","n/a","NULL","NULL",6.6,9.8,"0.0075429818936142","1.130976"
"1396",64439,"64439_3_37",2012,"Veracruz de Ignacio de la Llave","Acultzingo","Bosque","VSaa/BQ","BOSQUE DE ENCINO","BQ","VSA",3,37,37,"NULL","Arbol recto con un fuste","NULL","Fagaceae","Quercus obtusata","Vivo","Encino","-97.2538055555556","18.7133333333333",1981,"NULL","NULL","1","Suprimido","80","El arbol recibe la luz completa en la punta y en un cuarto (o dos cuartos sin la punta)","55","50","00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.5","0","Arbol","Roedores","n/a","NULL","NULL",3.7,7.5,"0.004417875","0.7854"
"1397",64439,"64439_3_39",2012,"Veracruz de Ignacio de la Llave","Acultzingo","Bosque","VSaa/BQ","BOSQUE DE ENCINO","BQ","VSA",3,39,39,"NULL","Arbol recto con un fuste","NULL","Fagaceae","Quercus obtusata","Vivo","Encino","-97.2538055555556","18.7133333333333",1981,"NULL","NULL","1","Suprimido","65","El arbol recibe la luz completa en la punta y en un cuarto (o dos cuartos sin la punta)","65","45","00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","0","Arbol","Roedores","n/a","NULL","NULL",5,8.1,"0.00528102935432282","0.7854"
"1398",64439,"64439_3_44",2012,"Veracruz de Ignacio de la Llave","Acultzingo","Bosque","VSaa/BQ","BOSQUE DE ENCINO","BQ","VSA",3,44,44,"NULL","Arbol recto con un fuste","NULL","Fagaceae","Quercus obtusata","Vivo","Encino","-97.2538055555556","18.7133333333333",1981,"NULL","NULL","1.3","Codominante","50","El arbol recibe luz completa en la punta y tres cuartos","40","65","30","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.9","2.2","Arbol","Roedores","n/a","NULL","NULL",7.5,13.5,"0.014313915","1.327326"
"1399",64439,"64439_4_8",2012,"Veracruz de Ignacio de la Llave","Acultzingo","Bosque","VSaa/BQ","BOSQUE DE ENCINO","BQ","VSA",4,8,8,"NULL","Arbol recto con un fuste","NULL","Fagaceae","Quercus obtusata","Vivo","Encino","-97.2545833333333","18.7134444444444",1981,"NULL","NULL","1","Codominante","75","El arbol recibe luz completa en la punta y dos cuartos (o tres cuartos sin la punta)","45","50","00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.2","0","Arbol","Roedores","n/a","NULL","NULL",5.4,9,"0.00636174","0.7854"
"1400",64444,"64444_1_22",2012,"Veracruz de Ignacio de la Llave","Tequila","Bosque","VSaa/BM","BOSQUE MESOFILO DE MONTANA","BM","VSA",1,22,22,"NULL","Arbol recto con dos o más fustes","NULL","Fagaceae","Quercus obtusata","Vivo","Encino","-97.0180826666667","18.7058611111111",1245,"NULL","NULL","3.8","Codominante","40","El arbol recibe la luz completa en la punta y en un cuarto (o dos cuartos sin la punta)","45","45","00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.6","7.6","Arbol","Ausencia de daño","n/a","NULL","NULL",9.1,24.7,"0.0483052386279053","11.341176"
"1401",64444,"64444_1_4",2012,"Veracruz de Ignacio de la Llave","Tequila","Bosque","VSaa/BM","BOSQUE MESOFILO DE MONTANA","BM","VSA",1,4,4,"NULL","Arbol recto con un fuste","NULL","Fagaceae","Quercus acutifolia","Vivo","Encino","-97.0180826666667","18.7058611111111",1245,"NULL","NULL","1.4","Codominante","55","El arbol recibe luz completa en la punta y dos cuartos (o tres cuartos sin la punta)","55","45","00","10.7","120","12.3","0","10","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.3","0","Arbol","Ausencia de daño","n/a","NULL","NULL",8.5,9.1,"0.00650389794528352","1.539384"
"1402",65556,"65556_4_10",2009,"Veracruz de Ignacio de la Llave","Tehuipango","Bosque","TA","AGRICULTURA DE TEMPORAL","BPQ","VSaa",4,10,10,"NULL","NULL","NULL","Fagaceae","Quercus laeta","Vivo","Encino negro","-97.0248604444444","18.5248326666667",2193,"Pobre","Arbol muy joven","1.2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.7","NULL","Arbol","NULL","NULL","NULL","NULL",5,8.5,"0.005674515","1.130976"
"1403",64713,"64713_4_9",2009,"Veracruz de Ignacio de la Llave","Atlahuilco","Bosque","TA","AGRICULTURA DE TEMPORAL","BPQ","VSn",4,9,9,"NULL","NULL","Tocón madera seca (madera en proceso de descomposición pero aún difícil de desprenderse del suelo)","NULL","ZZ_Desconocido","Tocon sin marca","NULL","-97.0676382222222","18.6620555555556",2150,"Sin vigor","Sin vigor-etapa","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",0.3,10,"NULL","NULL"
"1404",64714,"64714_3_5",2010,"Veracruz de Ignacio de la Llave","Zongolica","Bosque","TA","AGRICULTURA DE TEMPORAL","BQ","VSA",3,5,5,"NULL","NULL","NULL","Altingiaceae","Liquidambar styraciflua","Vivo","Ocozote","-97.0193604444444","18.6606111111111",1546,"Bueno","Arbol maduro","7.5","NULL","NULL","NULL","NULL","NULL","NULL","39.4","76","9.4","0","16","NULL","NULL","Troza para madera aserrada de baja calidad (segunda o menos)","Troza para madera aserrada de baja calidad (segunda o menos)","Troza para madera aserrada de baja calidad (segunda o menos)","Troza con diametro menor a 30 cm y mayor a 10 cm","Troza con diametro menor a 30 cm y mayor a 10 cm","Troza con diametro menor a 30 cm y mayor a 10 cm","NULL","NULL","8.5","16.6","Arbol","NULL","NULL","NULL","NULL",23.7,35.5,"0.098980035","44.17875"
"1405",64717,"64717_4_24",2013,"Veracruz de Ignacio de la Llave","Zongolica","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",4,24,19,"NULL","Arbol recto con un fuste","NULL","Urticaceae","Urera martiniana","Vivo","Chichicastle","-96.8774993333333","18.6556666666667",992,"NULL","NULL","2.8","Suprimido","30","Arboles que no reciben luz porque se encuentran sombreados por otros arboles  parras  trepadoras u otra vegetacion  arboles que no tienen copa por definicion ","45","30","00","NULL","232","7.9","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.5","NULL","Arbusto","Ausencia de daño","-9999","NULL","NULL",4.9,8.8,"0.00622115286670076","6.157536"
"1406",64717,"64717_4_26",2013,"Veracruz de Ignacio de la Llave","Zongolica","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",4,26,21,"NULL","Arbol recto con un fuste","NULL","Urticaceae","Urera martiniana","Vivo","Chichicastle","-96.8774993333333","18.6556666666667",992,"NULL","NULL","3.2","Suprimido","40","El arbol recibe la luz completa en la punta o solo en un cuarto","40","35","00","NULL","238","11.9","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.6","NULL","Arbusto","Ausencia de daño","-9999","NULL","NULL",5.3,11,"0.00950334","8.042496"
"1407",64718,"64718_3_7",2009,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSaa",3,7,7,"NULL","NULL","NULL","Cannabaceae","Trema micrantha","Vivo","Ispepe","-96.8294715555556","18.6539166666667",1220,"Bueno","Arbol maduro","5.6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","5.2","NULL","Arbol","NULL","NULL","NULL","NULL",12.6,21,"0.03463614","24.630144"
"1408",64718,"64718_4_12",2009,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSaa",4,12,12,"NULL","NULL","NULL","Actinidiaceae","Saurauia aspera","Vivo","Pipicha","-96.8299993333333","18.6539722222222",1220,"Bueno","Arbol maduro","3.1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.7","NULL","Arbol","NULL","NULL","NULL","NULL",4.9,26.8,"0.056832327788118","7.547694"
"1409",64719,"64719_3_6",2010,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSaa",3,6,6,"NULL","NULL","NULL","Annonaceae","Cymbopetalum baillonii","Vivo","Tomatillo","-96.7822771111111","18.6522222222222",670,"Bueno","Arbol muy joven","4.1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.2","NULL","Arbol","NULL","NULL","NULL","NULL",6.5,10.8,"0.00933133674685823","13.202574"
"1410",64720,"64720_2_23",2011,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",2,23,23,"NULL","NULL","NULL","Annonaceae","Xylopia frutescens","Vivo","Laurelillo","-96.7350552222222","18.6516944444444",282,"Bueno","Arbol joven","3.9","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","NULL","Arbol","NULL","NULL","NULL","NULL",6.1,8.5,"0.005674515","11.945934"
"1411",64720,"64720_2_24",2011,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",2,24,24,"NULL","NULL","NULL","Annonaceae","Xylopia frutescens","Vivo","Laurelillo","-96.7350552222222","18.6516944444444",282,"Bueno","Arbol maduro","5","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.7","NULL","Arbol","NULL","NULL","NULL","NULL",7.1,28.1,"0.0620159710837875","19.635"
"1412",63909,"63909_2_9",2013,"Veracruz de Ignacio de la Llave","Camerino Z. Mendoza","Bosque","VSaa/BQ","BOSQUE DE ENCINO","BQP","VSA",2,9,9,"NULL","Arbol recto con un fuste","NULL","Pinaceae","Pinus hartwegii","Vivo","Pino","-97.1571944444445","18.8015",1968,"NULL","NULL","2.1","Codominante","45","El arbol recibe luz completa en la punta y dos cuartos (o tres cuartos sin la punta)","50","55","00","NULL","220","3.2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.7","0","Arbol","Royas de tronco y ramas","-9999","NULL","NULL",3.7,9.8,"0.0075429818936142","3.463614"
"1413",64713,"64713_3_10",2009,"Veracruz de Ignacio de la Llave","Atlahuilco","Bosque","TA","AGRICULTURA DE TEMPORAL","BPQ","VSA",3,10,10,"NULL","NULL","NULL","Fagaceae","Quercus rugosa","Vivo","Cucharillo","-97.0668604444444","18.6619722222222",2150,"Bueno","Arbol joven","1.6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","5.6","1.6","Arbol","NULL","NULL","NULL","NULL",9.1,12,"0.01130976","2.010624"
"1414",64446,"64446_2_2",2009,"Veracruz de Ignacio de la Llave","Zongolica","Selva","TA","AGRICULTURA DE TEMPORAL","SAP","VSA",2,2,2,"NULL","NULL","NULL","NULL","ZZ_Desconocido","Muerto en pie","NULL","-96.9230271111111","18.7030833333333",643,"Sin vigor","Sin vigor-etapa","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",6,14.6,"0.0169717081595787","0.00193437621569254"
"1415",64446,"64446_4_7",2009,"Veracruz de Ignacio de la Llave","Zongolica","Selva","TA","AGRICULTURA DE TEMPORAL","SAP","VSA",4,7,7,"NULL","NULL","NULL","NULL","ZZ_Desconocido","Muerto en pie","NULL","-96.9233048888889","18.7025833333333",643,"Sin vigor","Sin vigor-etapa","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",3.5,14,"0.01539384","0.00193437621569254"
"1416",64718,"64718_3_3",2009,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSaa",3,3,3,"NULL","NULL","Tocón madera seca (madera dura sin evidencias de descomposición)","NULL","ZZ_Desconocido","Tocon sin marca","NULL","-96.8294715555556","18.6539166666667",1220,"Sin vigor","Sin vigor-etapa","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",0.3,10,"NULL","NULL"
"1417",64719,"64719_1_27",2010,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSaa",1,27,27,"NULL","NULL","NULL","Meliaceae","Guarea glabra","Vivo","Cagal","-96.7824993333333","18.6525277777778",670,"Bueno","Arbol muy joven","3.6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.3","NULL","Arbol","NULL","NULL","NULL","NULL",8.1,12.8,"0.0128679939834961","10.178784"
"1418",64718,"64718_1_7",2009,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSaa",1,7,7,"NULL","NULL","Tocón madera seca (madera dura sin evidencias de descomposición)","NULL","ZZ_Desconocido","Tocon sin marca","NULL","-96.8297215555556","18.6541666666667",1220,"Sin vigor","Sin vigor-etapa","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",0.3,10,"NULL","NULL"
"1419",64718,"64718_3_2",2009,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSaa",3,2,2,"NULL","NULL","Tocón madera seca (madera dura sin evidencias de descomposición)","NULL","ZZ_Desconocido","Tocon sin marca","NULL","-96.8294715555556","18.6539166666667",1220,"Sin vigor","Sin vigor-etapa","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",0.3,10,"NULL","NULL"
"1420",64985,"64985_1_28",2013,"Veracruz de Ignacio de la Llave","Texhuacan","Bosque","VSaa/BM","BOSQUE MESOFILO DE MONTANA","BQP","VSA",1,28,26,"NULL","Arbol recto con un fuste","NULL","Altingiaceae","Liquidambar styraciflua","Vivo","Liquidambar","-97.021416","18.6155555555556",1582,"NULL","NULL","3.6","Codominante","45","El arbol recibe la luz completa en la punta y en un cuarto (o dos cuartos sin la punta)","90","40","00","NULL","201","11.2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.1","1.6","Arbol","Ausencia de daño","-9999","NULL","NULL",7.6,10.6,"0.00882475503516542","10.178784"
"1421",64985,"64985_4_15",2013,"Veracruz de Ignacio de la Llave","Texhuacan","Bosque","VSaa/BM","BOSQUE MESOFILO DE MONTANA","BQP","VSA",4,15,14,"NULL","Arbol recto con un fuste","NULL","Altingiaceae","Liquidambar styraciflua","Vivo","Liquidambar","-97.0217771111111","18.6153055555556",1582,"NULL","NULL","4.6","Codominante","45","El arbol recibe la luz completa en la punta y en un cuarto (o dos cuartos sin la punta)","80","40","00","NULL","201","10.1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","6.1","3.1","Arbol","Ausencia de daño","-9999","NULL","NULL",11.3,12.8,"0.0130698406270157","16.619064"
"1422",64987,"64987_2_24",2010,"Veracruz de Ignacio de la Llave","Zongolica","Bosque","VSaa/BM","BOSQUE MESOFILO DE MONTANA","BM","VSn",2,24,24,"NULL","NULL","NULL","Onagraceae","Hauya elegans","Vivo","Guayabillo","-96.9263604444445","18.6125277777778",1693,"Bueno","Arbol muy joven","3.6","NULL","NULL","NULL","NULL","NULL","NULL","11.9","269","4.9","0","8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.4","0","Arbol","NULL","NULL","NULL","NULL",7.5,9.8,"0.0075429818936142","10.178784"
"1423",64710,"64710_1_4",2011,"Veracruz de Ignacio de la Llave","Soledad Atzompa","Bosque","VSA/BPQ","BOSQUE DE PINO-ENCINO","BP","VSA",1,4,4,"NULL","NULL","Tocón madera seca (madera en proceso de descomposición pero aún difícil de desprenderse del suelo)","NULL","ZZ_Desconocido","Tocon sin marca","NULL","-97.2094444444444","18.6669437777778",2808,"Sin vigor","Sin vigor-etapa","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",0.3,10,"NULL","NULL"
